age,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
38,cellular,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
33,cellular,oct,mon,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5
32,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
34,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
36,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
28,cellular,may,mon,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
27,cellular,jul,tue,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
43,cellular,may,thu,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
39,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
27,cellular,mar,tue,4,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7
35,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
35,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
31,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
20,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
42,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
39,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
45,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
50,cellular,aug,mon,15,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
29,telephone,jun,tue,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
38,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
35,telephone,may,mon,13,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
41,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
39,cellular,aug,mon,1,4,1,success,-2.9,92.20100000000001,-31.4,0.884,5076.2
52,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
47,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
59,cellular,dec,thu,4,999,1,failure,-3.0,92.713,-33.0,0.7,5023.5
33,cellular,may,wed,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
35,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
33,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5
29,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
35,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
38,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1
32,telephone,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
42,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
28,cellular,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
53,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
27,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
51,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
35,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
38,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
45,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
24,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
30,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
31,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
30,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
68,cellular,jul,mon,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6
50,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
55,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
55,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
37,cellular,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
41,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
34,cellular,may,mon,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
42,cellular,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
46,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
42,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
53,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
52,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
40,telephone,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
49,cellular,dec,mon,3,999,0,nonexistent,-3.0,92.713,-33.0,0.7170000000000001,5023.5
41,cellular,aug,fri,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
26,cellular,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
33,telephone,jun,tue,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
36,telephone,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
36,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
31,telephone,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1
41,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
39,cellular,may,thu,8,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
39,cellular,jul,tue,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
38,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2
47,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
24,telephone,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
45,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
34,cellular,jul,thu,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
51,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
53,cellular,jun,thu,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2
35,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
71,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5
27,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1
32,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5
35,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
52,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
27,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
35,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
40,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
35,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
28,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
31,cellular,sep,thu,1,3,1,success,-1.1,94.199,-37.5,0.878,4963.6
38,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
53,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
32,telephone,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
73,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2
34,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
41,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
51,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
34,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2
50,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
34,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.629,5099.1
37,telephone,may,mon,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
40,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
38,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
23,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
30,telephone,jun,wed,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
49,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
51,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,cellular,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
21,telephone,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5
34,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
45,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
34,cellular,may,wed,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1
36,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
45,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
51,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1
36,telephone,jul,thu,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
34,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
24,cellular,aug,thu,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.851,5076.2
37,cellular,jul,mon,2,999,0,nonexistent,-2.9,92.469,-33.6,0.9440000000000001,5076.2
37,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
56,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
27,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,3.853,5195.8
59,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
34,cellular,may,thu,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
36,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
54,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
46,telephone,may,tue,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
35,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2
78,cellular,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6
27,cellular,jul,fri,3,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6
55,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
41,cellular,may,wed,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1
54,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
30,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
38,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
36,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,cellular,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
46,cellular,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
38,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
36,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
42,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
48,cellular,may,wed,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
40,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
53,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
38,telephone,jul,mon,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2
32,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
32,cellular,jul,mon,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
49,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
35,cellular,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
38,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
38,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
28,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
26,cellular,sep,fri,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6
27,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
26,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
38,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
39,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
30,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
31,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
47,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
32,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
41,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
55,cellular,may,fri,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
80,cellular,may,mon,1,3,3,success,-1.8,93.876,-40.0,0.6970000000000001,5008.7
32,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1
47,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
49,telephone,jun,wed,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
33,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
44,cellular,may,mon,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
28,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
46,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
46,telephone,may,mon,11,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
52,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
25,telephone,nov,tue,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
31,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
38,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
52,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1
44,telephone,nov,mon,2,6,1,success,-3.4,92.649,-30.1,0.7190000000000001,5017.5
39,cellular,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
54,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
55,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
46,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
45,cellular,apr,wed,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
29,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5
46,cellular,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
50,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,cellular,nov,thu,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
43,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
51,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2
26,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
54,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
40,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
29,cellular,jun,tue,3,5,1,success,-1.7,94.055,-39.8,0.7020000000000001,4991.6
55,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
43,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
26,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1
33,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
42,telephone,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
36,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
45,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
28,cellular,aug,fri,4,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6
38,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
49,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
38,cellular,jul,wed,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
36,cellular,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
51,cellular,may,fri,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
57,cellular,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
44,cellular,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1
27,cellular,aug,wed,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2
41,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
34,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
55,cellular,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
37,cellular,aug,tue,2,999,4,failure,-1.7,94.027,-38.3,0.899,4991.6
18,cellular,may,thu,1,7,2,success,-1.8,93.876,-40.0,0.677,5008.7
39,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
36,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,cellular,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
35,cellular,nov,mon,1,999,2,failure,-1.1,94.76700000000001,-50.8,1.05,4963.6
36,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
55,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
50,cellular,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
37,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
57,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
59,cellular,apr,thu,2,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7
32,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5
36,cellular,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
33,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
43,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
39,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
26,cellular,may,fri,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
47,cellular,sep,tue,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5
35,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
43,cellular,may,thu,1,999,1,failure,-1.8,93.876,-40.0,0.6990000000000001,5008.7
34,telephone,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
41,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
33,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
47,cellular,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
25,cellular,may,fri,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1
35,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
57,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1
49,cellular,apr,mon,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
43,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
34,cellular,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
43,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
38,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
39,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
38,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1
34,cellular,mar,tue,1,6,3,success,-1.8,93.369,-34.8,0.652,5008.7
46,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2
45,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
30,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
52,cellular,jul,fri,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
27,telephone,jul,tue,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
43,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1
45,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
32,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
60,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
32,cellular,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
32,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
54,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
53,cellular,may,mon,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1
27,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
29,cellular,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1
28,cellular,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
37,cellular,jul,tue,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
30,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
43,cellular,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1
42,cellular,aug,thu,1,6,2,success,-1.7,94.027,-38.3,0.899,4991.6
39,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
41,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
29,cellular,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
33,cellular,jul,wed,11,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
41,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
35,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
56,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1
30,cellular,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
41,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
41,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
31,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
48,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
53,cellular,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
56,telephone,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
